Year,Stream,Subject_1,Grade_1,Subject_2,Grade_2,Subject_3,Grade_3,Z_Score,Island_Rank,District,Gen_Test,Sinhala/Tamil,English,Maths,Science,q1_science_tech,q2_healthcare,q3_design,q4_data,q5_business,q6_arts_culture,q7_nature_env,q8_hands_on,q9_innovation,q10_people_social,q11_urban_corporate,q12_flexible_path,Course,University,Uni Code,aptitude_required,University Selected
2023,Biological Science,Biology,C,Chemistry,B,Physics,F,2.211,10368,Badulla,75,C,S,B,F,1,2,2,3,4,4,5,5,2,4,2,1,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF RUHUNA,102F,No,Yes
2023,Commerce,Accounting,C,Business Studies,S,Business Statistics,F,1.437,4926,Batticaloa,73,A,A,B,A,4,2,3,1,4,5,4,3,3,1,5,1,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2023,Commerce,Accounting,C,Business Studies,A,Business Statistics,C,1.146,14561,Galle,56,A,A,S,S,2,3,2,4,2,5,3,5,5,4,5,4,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2023,Physical Science,Combined Mathematics,S,Physics,S,Chemistry,F,-0.065,1841,Kegalle,46,F,C,B,A,5,1,3,2,5,4,4,4,1,2,3,4,,,,No,No
2023,Biological Science,Biology,A,Chemistry,B,Physics,S,1.977,201,Gampaha,50,F,F,S,C,2,2,3,1,2,2,3,4,2,1,4,4,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2023,Commerce,Accounting,A,Business Studies,F,Business Statistics,F,-0.27,418,Anuradhapura,56,S,F,A,S,2,4,1,1,1,5,3,2,5,5,2,2,,,,No,No
2023,Physical Science,Combined Mathematics,A,Physics,F,Chemistry,B,1.073,17981,Galle,66,S,C,C,S,1,3,3,3,5,5,4,1,3,5,1,2,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2023,Arts,Economics,F,Political Science,S,History of Modern World,A,1.103,19026,Monaragala,67,S,C,B,A,2,4,1,3,5,4,5,2,3,3,3,4,MEDICINE,UNIVERSITY OF COLOMBO,001A,No,Yes
2023,Technology,Engineering Technology,C,ICT,F,Science for Technology,B,-0.814,17141,Monaragala,55,F,A,S,S,5,3,3,1,1,4,2,4,2,5,3,5,,,,No,No
2023,Technology,Engineering Technology,S,ICT,B,Science for Technology,B,2.371,14972,Colombo,51,C,F,A,A,4,3,1,4,3,1,1,3,2,3,3,5,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2023,Technology,Engineering Technology,A,ICT,A,Science for Technology,B,3.195,14257,Anuradhapura,74,A,C,B,A,4,3,2,4,4,4,1,3,3,5,3,2,MEDICINE,UNIVERSITY OF COLOMBO,001A,No,Yes
2023,Technology,Engineering Technology,C,ICT,F,Science for Technology,F,-0.403,6637,Galle,49,S,F,B,C,3,1,3,5,4,5,2,4,4,1,2,5,,,,No,No
2023,Arts,Economics,S,Political Science,C,History of Modern World,S,0.514,14113,Batticaloa,58,S,S,A,F,1,4,1,2,5,3,2,5,5,3,2,5,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2023,Technology,Engineering Technology,F,ICT,F,Science for Technology,A,2.562,13303,Polonnaruwa,45,S,F,S,A,1,1,3,1,3,5,1,3,5,4,3,1,MEDICINE,UNIVERSITY OF COLOMBO,001A,No,Yes
2023,Physical Science,Combined Mathematics,S,Physics,S,Chemistry,S,-0.764,6819,Ampara,49,F,S,B,B,2,3,3,1,4,5,2,1,1,1,2,5,,,,No,No
2023,Physical Science,Combined Mathematics,C,Physics,B,Chemistry,A,-0.883,16674,Batticaloa,57,A,A,C,S,4,2,2,5,3,5,4,5,1,4,2,1,,,,No,No
2023,Biological Science,Biology,A,Chemistry,S,Physics,B,1.161,18013,Kurunegala,60,S,C,C,A,5,4,3,3,4,4,1,4,4,4,2,1,MUSIC,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,068Z,Yes,Yes
2023,Commerce,Accounting,C,Business Studies,C,Business Statistics,A,0.284,14664,Colombo,74,C,B,S,S,3,1,2,3,5,5,2,3,5,4,5,1,,,,No,No
2023,Biological Science,Biology,S,Chemistry,B,Physics,S,0.438,4688,Galle,70,C,S,A,S,4,4,5,2,5,5,5,3,2,3,5,5,MUSIC,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,068Z,Yes,Yes
2023,Commerce,Accounting,C,Business Studies,F,Business Statistics,A,-0.863,5315,Kurunegala,48,A,S,S,C,2,2,1,2,4,4,1,1,5,3,1,1,,,,No,No
2023,Physical Science,Combined Mathematics,C,Physics,B,Chemistry,S,-0.863,5803,Matara,48,S,S,B,F,5,2,2,3,4,4,3,2,2,2,4,5,,,,No,No
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Physical Science,Combined Mathematics,A,Chemistry,A,Physics,B,2.412,1456,Colombo,88,A,B,A,A,5,4,2,4,3,1,4,3,5,4,5,3,ENGINEERING,UNIVERSITY OF MORATUWA,008G,No,Yes
2022,Biological Science,Biology,A,Chemistry,A,Physics,B,2.789,892,Gampaha,92,A,A,A,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,UNIVERSITY OF COLOMBO,001A,No,Yes
2022,Technology,Engineering Technology,B,Science for Technology,A,Bio Systems Technology,B,1.678,4567,Matara,76,B,A,B,B,4,2,4,3,3,2,4,5,5,2,3,4,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF SRI JAYEWARDENEPURA,102C,No,Yes
2022,Arts,Geography,B,Political Science,A,Economics,C,0.945,12345,Kurunegala,68,B,B,C,B,2,3,1,2,5,4,3,2,3,5,4,5,ARTS,UNIVERSITY OF PERADENIYA,019B,No,Yes
2022,Commerce,Accounting,A,Business Studies,A,Economics,A,2.156,2341,Kandy,85,A,A,A,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT,UNIVERSITY OF SRI JAYEWARDENEPURA,016C,No,Yes
2022,Biological Science,Chemistry,C,Biology,S,Physics,F,-0.567,45678,Anuradhapura,42,C,C,S,C,2,4,1,1,2,2,3,1,2,3,2,3,,,,No,
2022,Physical Science,Physics,C,Combined Mathematics,S,Chemistry,C,0.312,28901,Badulla,55,C,B,C,C,4,2,3,3,2,1,3,4,3,2,3,4,,,,No,
2022,Arts,Sinhala Language,A,History,B,Buddhism,A,1.789,6789,Jaffna,79,A,A,B,A,1,2,1,1,3,5,2,1,4,5,3,4,ARTS (Tamil Medium),UNIVERSITY OF JAFFNA,019E,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Engineering Technology,B,Science for Technology,B,2.045,3456,Ratnapura,81,B,A,A,B,4,1,3,5,3,2,3,4,5,3,4,3,INFORMATION SYSTEMS,UNIVERSITY OF COLOMBO SCHOOL OF COMPUTING,096T,No,Yes
2022,Bio Systems Technology,Agro Technology,B,Bio Resource Technology,A,Bio Systems Technology,B,1.456,7890,Hambantota,70,B,B,B,B,3,3,2,2,4,3,5,4,3,4,3,4,BIOSYSTEMS TECHNOLOGY (BST),SABARAGAMUWA UNIVERSITY OF SRI LANKA,103L,No,Yes
2022,Physical Science,Combined Mathematics,B,Physics,B,Chemistry,C,1.234,15678,Galle,72,B,B,B,B,5,2,4,4,2,1,3,4,4,2,3,3,PHYSICAL SCIENCE,UNIVERSITY OF RUHUNA,013F,No,Yes
2022,Commerce,Business Statistics,C,Economics,S,Accounting,F,-0.789,56789,Polonnaruwa,38,C,S,C,F,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Arts,Drama & Theatre (Sinhala),A,Oriental Music,B,Dancing (Indigenous),A,2.678,1234,Colombo,90,A,A,A,A,1,1,5,1,2,5,1,2,3,5,2,4,DRAMA & THEATRE,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,071Z,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,B,Agricultural Science,C,1.567,9876,Kegalle,67,B,B,C,B,3,5,1,2,3,2,5,3,3,4,3,3,NURSING,UNIVERSITY OF SRI JAYEWARDENEPURA,037C,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,A,Chemistry,B,2.901,567,Batticaloa,95,A,A,A,A,5,1,4,5,1,1,3,4,4,2,3,2,COMPUTER SCIENCE,UNIVERSITY OF JAFFNA,012E,No,Yes
2022,Arts,Political Science,B,Geography,C,Logic & Scientific Method,B,0.678,23456,Matale,60,C,B,C,C,2,3,2,2,4,4,3,3,4,5,4,5,,,,No,
2022,Technology,Mechanical Technology,A,Civil Technology,B,Electrical Electronic & Information Technology,A,1.89,5678,Trincomalee,78,B,A,B,A,4,2,5,3,3,2,4,5,5,3,4,4,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF RUHUNA,102F,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Physics,B,3.012,345,Kurunegala,96,A,A,A,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,UNIVERSITY OF PERADENIYA,001B,No,Yes
2022,Commerce,Economics,A,Business Studies,B,Accounting,A,1.945,4567,Puttalam,80,A,B,A,B,3,2,2,4,5,2,3,3,4,4,5,4,COMMERCE,UNIVERSITY OF KELANIYA,018D,No,Yes
2022,Arts,History of India,B,Hindu Civilization,C,Communication & Media Studies,A,1.234,14567,Mannar,65,B,C,B,C,2,3,3,2,4,5,3,2,4,5,4,5,ARTS (SP) - MASS MEDIA,SRIPALEE CAMPUS UNIVERSITY OF COLOMBO,020S,Yes,Yes
2022,Physical Science,Combined Mathematics,S,Physics,C,Chemistry,F,-0.234,45678,Moneragala,45,C,S,F,C,4,2,3,3,2,1,3,4,2,2,3,3,,,,No,
2022,Bio Systems Technology,Bio Resource Technology,B,Agro Technology,C,Bio Systems Technology,B,1.112,17890,Nuwara Eliya,62,B,B,C,B,3,3,2,3,4,3,5,5,3,4,4,4,AGRICULTURE,RAJARATA UNIVERSITY OF SRI LANKA,004K,No,Yes
2022,Technology,Information & Communication Technology (ICT),B,Science for Technology,A,Engineering Technology,C,1.789,6789,Kalutara,74,B,A,B,A,4,1,3,5,3,2,3,4,5,3,4,3,INFORMATION AND COMMUNICATION TECHNOLOGY (ICT),UNIVERSITY OF VAVUNIYA,038R,No,Yes
2022,Arts,Dancing (Bharatha),A,Carnatic Music,B,Drama & Theatre (Tamil),A,2.456,2345,Jaffna,87,A,A,A,A,1,1,5,1,2,5,2,2,3,5,3,4,DANCE,SWAMY VIPULANANDA INSTITUTE OF AESTHETIC STUDIES EASTERN UNIVERSITY SRI LANKA,069Y,Yes,Yes
2022,Biological Science,Biology,C,Chemistry,B,Physics,S,0.567,26789,Ampara,58,C,B,C,C,3,5,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,B,Chemistry,A,Combined Mathematics,B,2.234,2345,Gampaha,86,A,B,A,A,5,2,4,4,2,1,4,4,4,3,4,3,QUANTITY SURVEYING,UNIVERSITY OF MORATUWA,011G,No,Yes
2022,Commerce,Accounting,B,Economics,A,Business Statistics,C,1.678,7890,Colombo,77,B,A,B,B,3,2,2,4,5,1,2,3,4,4,5,3,BUSINESS INFORMATION SYSTEMS (HONOURS) (BIS),UNIVERSITY OF SRI JAYEWARDENEPURA,077C,No,Yes
2022,Arts,Sanskrit,A,Pali,B,Islamic Civilization,C,0.89,19876,Vavuniya,63,B,B,C,C,2,2,1,1,3,4,2,1,4,5,3,4,,,,No,
2022,Technology,Civil Technology,A,Mechanical Technology,B,Electrical Electronic & Information Technology,B,1.945,5123,Ratnapura,82,A,B,A,B,4,2,5,3,3,2,4,5,5,3,4,4,FACILITIES MANAGEMENT,UNIVERSITY OF MORATUWA,056G,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Agricultural Science,B,2.567,1234,Kandy,89,A,A,A,A,4,5,1,3,3,2,5,3,4,4,4,3,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,035B,No,Yes
2022,Physical Science,Combined Mathematics,C,Physics,B,Chemistry,C,0.945,23456,Badulla,64,C,B,C,B,5,2,3,3,2,1,3,4,3,2,3,4,APPLIED SCIENCES (PHYSICAL SC.),WAYAMBA UNIVERSITY OF SRI LANKA,015M,No,Yes
2022,Arts,Christian Civilization,B,Greek & Roman Civilization,C,History of Europe,A,1.456,11234,Galle,71,B,C,B,B,2,3,2,2,4,5,3,2,4,5,4,5,ARTS,EASTERN UNIVERSITY SRI LANKA,019H,No,Yes
2022,Commerce,Economics,S,Business Studies,C,Accounting,F,-0.456,48901,Polonnaruwa,40,C,S,F,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Bio Systems Technology,Agro Technology,A,Bio Resource Technology,B,Bio Systems Technology,C,1.789,8901,Hambantota,75,B,A,B,B,3,3,2,3,4,3,5,5,3,4,4,4,ANIMAL PRODUCTION AND FOOD TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,067U,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Science for Technology,B,Engineering Technology,A,2.123,4231,Matara,84,A,A,A,A,4,1,3,5,3,2,3,4,5,3,4,3,SOFTWARE ENGINEERING,UNIVERSITY OF KELANIYA,099D,No,Yes
2022,Arts,Oriental Music,A,Western Music,B,Art & Design,C,2.234,3456,Colombo,85,A,A,A,B,1,1,5,2,2,5,1,2,3,5,2,4,MUSIC,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,068Z,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,C,Physics,B,1.345,14567,Gampaha,69,B,B,C,B,4,5,1,2,2,1,4,2,3,3,3,3,HEALTH PROMOTION,RAJARATA UNIVERSITY OF SRI LANKA,050K,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,B,Chemistry,A,2.678,890,Kurunegala,91,A,B,A,A,5,2,4,5,2,1,4,4,4,3,4,3,INFORMATION TECHNOLOGY (IT),UNIVERSITY OF MORATUWA,026G,No,Yes
2022,Commerce,Business Studies,A,Accounting,B,Economics,C,1.89,6789,Jaffna,79,A,B,A,B,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,EASTERN UNIVERSITY SRI LANKA,016H,No,Yes
2022,Arts,Logic & Scientific Method,B,Geography,A,Political Science,C,1.112,16789,Kegalle,66,B,B,B,C,2,3,2,2,4,4,3,3,4,5,4,5,PEACE AND CONFLICT RESOLUTION,UNIVERSITY OF KELANIYA,031D,No,Yes
2022,Technology,Mechanical Technology,C,Civil Technology,B,Electrical Electronic & Information Technology,S,0.789,25678,Trincomalee,57,C,B,C,C,4,2,4,3,3,2,4,5,4,3,3,4,,,,No,
2022,Biological Science,Chemistry,B,Biology,A,Physics,C,1.678,8901,Anuradhapura,73,B,A,B,B,4,5,1,3,3,2,5,3,4,4,4,3,PHARMACY,UNIVERSITY OF RUHUNA,051F,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,B,3.112,234,Colombo,97,A,A,A,A,5,1,4,5,1,1,3,4,4,2,3,2,ENGINEERING (EM),UNIVERSITY OF MORATUWA,009G,No,Yes
2022,Arts,Sinhala Language,C,History,S,Buddhism,F,-0.678,50123,Matale,35,C,S,F,C,1,2,1,1,3,5,2,1,4,5,3,4,,,,No,
2022,Commerce,Economics,B,Business Statistics,A,Accounting,B,2.012,3456,Kandy,83,B,A,A,A,3,2,2,4,5,1,2,3,4,4,5,3,REAL ESTATE MANAGEMENT AND VALUATION,UNIVERSITY OF SRI JAYEWARDENEPURA,017C,No,Yes
2022,Bio Systems Technology,Bio Resource Technology,A,Agro Technology,B,Bio Systems Technology,A,2.345,2345,Ratnapura,88,A,A,A,A,3,3,2,3,4,3,5,5,4,4,4,4,AQUATIC RESOURCES TECHNOLOGY,UVA WELLASSA UNIVERSITY OF SRI LANKA,088U,No,Yes
2022,Technology,Information & Communication Technology (ICT),B,Engineering Technology,C,Science for Technology,B,1.456,11234,Galle,70,B,B,B,B,4,1,3,4,3,2,3,4,5,3,4,3,MANAGEMENT AND INFORMATION TECHNOLOGY (MIT),UNIVERSITY OF KELANIYA,027D,No,Yes
2022,Arts,Drama & Theatre (English),A,Film & Television Studies,B,Visual Arts,C,2.567,1890,Colombo,89,A,A,A,B,1,1,5,2,3,5,1,3,4,5,3,4,FILM & TELEVISION STUDIES,UNIVERSITY OF KELANIYA,100D,Yes,Yes
2022,Biological Science,Biology,A,Chemistry,B,Physics,C,1.89,6789,Badulla,76,B,B,B,B,4,5,1,3,2,1,5,2,4,3,4,3,MEDICAL LABORATORY SCIENCES,UNIVERSITY OF PERADENIYA,052B,No,Yes
2022,Physical Science,Physics,B,Combined Mathematics,C,Chemistry,B,1.234,15678,Hambantota,68,B,C,B,C,5,2,3,3,2,1,3,4,3,2,3,4,APPLIED SCIENCES (PHYSICAL SC.),SABARAGAMUWA UNIVERSITY OF SRI LANKA,015L,No,Yes
2022,Commerce,Accounting,C,Economics,B,Business Studies,S,0.456,28901,Puttalam,52,C,B,S,C,3,2,2,3,5,2,2,3,4,4,5,4,,,,No,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Biological Science,Biology,A,Chemistry,A,Physics,B,2.945,678,Colombo,94,A,A,A,A,4,5,2,3,2,1,5,3,4,3,4,2,MEDICINE,UNIVERSITY OF SRI JAYEWARDENEPURA,001C,No,Yes
2022,Physical Science,Combined Mathematics,B,Physics,A,Chemistry,A,2.678,1234,Gampaha,89,B,A,A,A,5,2,4,5,2,1,3,4,5,2,3,3,ENGINEERING,UNIVERSITY OF PERADENIYA,008B,No,Yes
2022,Technology,Information & Communication Technology (ICT),A,Science for Technology,B,Engineering Technology,C,1.789,8901,Kalutara,75,A,B,A,B,4,1,3,5,4,2,3,4,5,3,4,4,SOFTWARE ENGINEERING,UNIVERSITY OF SRI JAYEWARDENEPURA,099C,No,Yes
2022,Arts,Political Science,A,Geography,B,Economics,C,1.456,14567,Kurunegala,70,B,B,B,B,2,3,2,3,5,4,3,2,4,5,5,5,ARTS,UNIVERSITY OF KELANIYA,019D,No,Yes
2022,Commerce,Accounting,A,Business Studies,A,Economics,B,2.234,3456,Kandy,84,A,A,A,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT,UNIVERSITY OF COLOMBO,016A,No,Yes
2022,Biological Science,Chemistry,S,Biology,C,Physics,F,-0.678,50123,Anuradhapura,36,C,S,F,C,3,4,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,C,Combined Mathematics,S,Chemistry,B,0.567,26789,Badulla,59,C,B,C,B,5,2,3,3,2,1,3,4,4,2,3,4,,,,No,
2022,Arts,Sinhala Language,B,History,A,Buddhism,B,1.89,6789,Jaffna,78,B,A,B,A,1,2,1,1,3,5,2,1,4,5,3,4,ARTS,UNIVERSITY OF JAFFNA,019E,No,Yes
2022,Technology,Mechanical Technology,A,Civil Technology,B,Electrical Electronic & Information Technology,A,2.012,4567,Ratnapura,82,A,B,A,B,4,2,5,3,3,2,5,5,5,3,4,4,TRANSPORT MANAGEMENT & LOGISTICS ENGINEERING (TMLE),UNIVERSITY OF MORATUWA,057G,No,Yes
2022,Bio Systems Technology,Agro Technology,B,Bio Resource Technology,A,Bio Systems Technology,B,1.678,9876,Hambantota,73,B,A,B,B,3,3,2,3,4,3,5,5,4,4,4,4,AGRICULTURAL RESOURCE MANAGEMENT AND TECHNOLOGY,UNIVERSITY OF RUHUNA,093F,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,B,Chemistry,C,1.945,5678,Galle,80,B,B,B,B,5,2,4,4,2,1,4,4,4,3,4,3,COMPUTER SCIENCE,UNIVERSITY OF COLOMBO SCHOOL OF COMPUTING,012T,No,Yes
2022,Commerce,Economics,C,Business Statistics,F,Accounting,S,-0.456,47890,Polonnaruwa,41,C,F,S,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Arts,Oriental Music,A,Dancing (Indigenous),B,Drama & Theatre (Sinhala),A,2.789,890,Colombo,91,A,A,A,A,1,1,5,1,2,5,1,2,3,5,2,4,MUSIC,UNIVERSITY OF SRI JAYEWARDENEPURA,068C,Yes,Yes
2022,Biological Science,Biology,B,Chemistry,A,Agricultural Science,B,1.789,8901,Kegalle,74,B,A,B,B,3,5,1,3,3,2,5,3,4,4,4,3,AYURVEDA MEDICINE AND SURGERY,UNIVERSITY OF COLOMBO,032A,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,A,Chemistry,B,3.012,456,Batticaloa,96,A,A,A,A,5,1,4,5,1,1,3,4,5,2,3,2,ENGINEERING,SOUTH EASTERN UNIVERSITY OF SRI LANKA,008J,No,Yes
2022,Arts,Geography,C,Logic & Scientific Method,B,Political Science,A,0.89,19876,Matale,62,C,B,C,B,2,3,2,2,4,4,3,3,4,5,4,5,,,,No,
2022,Technology,Engineering Technology,B,Science for Technology,A,Bio Systems Technology,C,1.567,11234,Trincomalee,71,B,A,B,B,4,2,4,3,3,2,4,5,5,2,3,4,ENGINEERING TECHNOLOGY (ET),UNIVERSITY OF JAFFNA,102E,No,Yes
2022,Biological Science,Chemistry,A,Biology,A,Physics,B,2.678,890,Kurunegala,90,A,A,A,A,4,5,1,3,2,1,5,2,4,3,4,2,MEDICINE,UNIVERSITY OF RUHUNA,001F,No,Yes
2022,Commerce,Business Studies,B,Accounting,A,Economics,A,2.123,4231,Puttalam,83,B,A,A,A,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,UNIVERSITY OF JAFFNA,016E,No,Yes
2022,Arts,Communication & Media Studies,A,History of Modern World,B,Mass Media,C,1.345,15678,Mannar,68,B,B,B,C,2,3,3,2,4,5,3,2,4,5,4,5,ARTS (SP) - MASS MEDIA,SRIPALEE CAMPUS UNIVERSITY OF COLOMBO,020S,Yes,Yes
2022,Physical Science,Combined Mathematics,F,Physics,S,Chemistry,C,-0.234,45678,Moneragala,47,C,S,F,C,4,2,3,3,2,1,3,4,3,2,3,3,,,,No,
2022,Bio Systems Technology,Bio Resource Technology,C,Agro Technology,B,Bio Systems Technology,A,1.234,16789,Nuwara Eliya,65,C,B,B,B,3,3,2,3,4,3,5,5,3,4,4,4,EXPORT AGRICULTURE,UVA WELLASSA UNIVERSITY OF SRI LANKA,073U,No,Yes
2022,Technology,Information & Communication Technology (ICT),B,Engineering Technology,A,Science for Technology,B,1.89,6789,Kalutara,77,B,A,A,B,4,1,3,5,3,2,3,4,5,3,4,3,INFORMATION SYSTEMS,UNIVERSITY OF SRI JAYEWARDENEPURA,096C,No,Yes
2022,Arts,Carnatic Music,A,Drama & Theatre (Tamil),B,Dance,A,2.567,1678,Jaffna,88,A,A,A,A,1,1,5,1,2,5,2,2,3,5,3,4,DANCE,UNIVERSITY OF JAFFNA,069E,Yes,Yes
2022,Biological Science,Biology,S,Chemistry,B,Physics,C,0.678,24567,Ampara,60,S,B,C,C,3,5,1,2,2,1,4,2,3,3,3,3,,,,No,
2022,Physical Science,Physics,B,Combined Mathematics,A,Chemistry,A,2.456,1890,Gampaha,87,B,A,A,A,5,2,4,4,2,1,4,4,4,3,4,3,DESIGN,UNIVERSITY OF MORATUWA,024G,No,Yes
2022,Commerce,Accounting,A,Economics,B,Business Statistics,C,1.789,7890,Colombo,76,A,B,B,B,3,2,2,4,5,1,2,3,4,4,5,3,COMMERCE,UNIVERSITY OF SRI JAYEWARDENEPURA,018C,No,Yes
2022,Arts,Pali,B,Sanskrit,C,Islamic Civilization,A,1.012,18901,Vavuniya,64,B,C,B,B,2,2,1,1,3,4,2,1,4,5,3,4,,,,No,
2022,Technology,Civil Technology,B,Mechanical Technology,A,Electrical Electronic & Information Technology,B,2.012,4567,Ratnapura,81,B,A,A,B,4,2,5,3,3,2,4,5,5,3,4,4,LANDSCAPE ARCHITECTURE,UNIVERSITY OF MORATUWA,097G,No,Yes
2022,Biological Science,Chemistry,B,Biology,A,Agricultural Science,A,2.789,789,Kandy,92,B,A,A,A,4,5,1,3,3,2,5,3,4,4,4,3,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,005M,No,Yes
2022,Physical Science,Combined Mathematics,C,Physics,B,Chemistry,B,1.123,17890,Badulla,67,C,B,B,B,5,2,3,3,2,1,3,4,3,2,3,4,PHYSICAL SCIENCE,UNIVERSITY OF COLOMBO,013A,No,Yes
2022,Arts,History of Europe,A,Greek & Roman Civilization,B,Christian Civilization,C,1.567,12345,Galle,72,A,B,B,B,2,3,2,2,4,5,3,2,4,5,4,5,ARTS,SOUTH EASTERN UNIVERSITY OF SRI LANKA,019J,No,Yes
2022,Commerce,Economics,F,Business Studies,S,Accounting,C,-0.567,48901,Polonnaruwa,39,F,S,C,C,2,2,1,3,5,2,2,2,3,4,5,4,,,,No,
2022,Bio Systems Technology,Agro Technology,A,Bio Resource Technology,B,Bio Systems Technology,C,1.89,7890,Hambantota,78,A,B,B,B,3,3,2,3,4,3,5,5,4,4,4,4,ANIMAL SCIENCE & FISHERIES,UNIVERSITY OF PERADENIYA,086B,No,Yes
2022,Technology,Science for Technology,A,Information & Communication Technology (ICT),B,Engineering Technology,A,2.234,3456,Matara,85,A,A,A,A,4,1,3,5,3,2,3,4,5,3,4,3,COMPUTER SCIENCE,UNIVERSITY OF RUHUNA,012F,No,Yes
2022,Arts,Western Music,B,Art & Design,A,Visual Arts,C,2.456,2345,Colombo,86,B,A,A,B,1,1,5,2,2,5,1,2,3,5,2,4,VISUAL ARTS,UNIVERSITY OF THE VISUAL & PERFORMING ARTS,085Z,Yes,Yes
2022,Biological Science,Biology,C,Chemistry,B,Physics,B,1.456,13456,Gampaha,70,C,B,B,B,4,5,1,2,2,1,4,2,3,3,3,3,RADIOGRAPHY,UNIVERSITY OF PERADENIYA,053B,No,Yes
2022,Physical Science,Physics,A,Combined Mathematics,B,Chemistry,A,2.789,678,Kurunegala,93,A,B,A,A,5,2,4,5,2,1,4,4,4,3,4,3,ENGINEERING (TM),UNIVERSITY OF MORATUWA,010G,No,Yes
2022,Commerce,Business Studies,A,Accounting,B,Economics,C,1.945,5678,Jaffna,79,A,B,B,B,3,2,2,4,5,2,3,3,4,4,5,4,MANAGEMENT,SOUTH EASTERN UNIVERSITY OF SRI LANKA,016J,No,Yes
2022,Arts,Logic & Scientific Method,A,Geography,B,Political Science,C,1.234,15678,Kegalle,69,A,B,B,C,2,3,2,2,4,4,3,3,4,5,4,5,TRANSLATION STUDIES,UNIVERSITY OF KELANIYA,098D,No,Yes
2022,Technology,Electrical Electronic & Information Technology,S,Mechanical Technology,C,Civil Technology,B,0.89,23456,Trincomalee,61,S,C,B,C,4,2,4,3,3,2,4,5,4,3,3,4,,,,No,
2022,Biological Science,Chemistry,A,Biology,B,Physics,C,1.789,8901,Anuradhapura,75,A,B,B,B,4,5,1,3,3,2,5,3,4,4,4,3,PHARMACY,UNIVERSITY OF PERADENIYA,051B,No,Yes
2022,Physical Science,Combined Mathematics,A,Physics,A,Chemistry,A,3.156,189,Colombo,98,A,A,A,A,5,1,4,5,1,1,3,4,4,2,3,2,QUANTITY SURVEYING,UNIVERSITY OF MORATUWA,011G,No,Yes
2022,Arts,Buddhism,F,History,C,Sinhala Language,S,-0.789,51234,Matale,33,F,C,S,C,1,2,1,1,3,5,2,1,4,5,3,4,,,,No,
2022,Commerce,Economics,A,Business Statistics,B,Accounting,A,2.123,4123,Kandy,84,A,B,A,A,3,2,2,4,5,1,2,3,4,4,5,3,MANAGEMENT AND INFORMATION TECHNOLOGY (SEUSL),SOUTH EASTERN UNIVERSITY OF SRI LANKA,079J,No,Yes
2022,Bio Systems Technology,Bio Resource Technology,B,Agro Technology,A,Bio Systems Technology,A,2.456,1890,Ratnapura,89,B,A,A,A,3,3,2,3,4,3,5,5,4,4,4,4,"Hospitality, Tourism and Events Management",Uva Wellassa University,090U,No,Yes
